Date,SKU,Product Name,Category,Units Sold,Unit Cost,Unit Price,Inventory On Hand,Revenue,COGS,Gross Margin %,Discount,Net Profit
2025-11-13,SKU-MET-016,Salmon Fillet (lb),Meat,5,6.58,12.09,132,60.43,32.89,45.58,9.87,17.67
2025-11-02,SKU-HOU-016,Eggs 12ct,Household,4,6.49,13.00,218,52.02,25.94,50.13,0.43,25.65
2025-03-08,SKU-SNK-119,Laundry Detergent 64oz,Snacks,6,3.07,4.30,144,25.82,18.40,28.74,4.17,3.25
2025-07-27,SKU-SNK-113,Chicken Breast (lb),Snacks,5,8.34,10.75,74,53.77,41.68,22.49,5.15,6.94
2025-11-19,SKU-FRZ-036,Eggs 12ct,Frozen,12,7.63,15.79,187,189.53,91.57,51.69,6.47,91.49
2025-02-01,SKU-BAK-077,Soda 12oz 6pk,Bakery,5,4.53,9.07,6,45.37,22.65,50.08,1.93,20.79
2025-10-23,SKU-DRY-084,Salmon Fillet (lb),Dairy,9,13.40,21.37,13,192.31,120.63,37.27,4.35,67.33
2025-12-01,SKU-DRY-024,Whole Milk 1gal,Dairy,9,3.84,5.54,79,49.87,34.60,30.61,6.49,8.77
2025-03-26,SKU-PRD-109,Bananas (lb),Produce,5,7.79,10.18,136,50.91,38.94,23.51,6.54,5.43
2025-05-03,SKU-FRZ-097,Orange Juice 1L,Frozen,20,6.69,10.98,97,219.53,133.71,39.09,28.57,57.25
2025-04-04,SKU-DRY-100,Pasta 16oz,Dairy,1,13.57,22.05,206,22.05,13.57,38.47,0.47,8.02
2025-04-17,SKU-HOU-041,Whole Milk 1gal,Household,18,17.46,29.39,47,529.10,314.30,40.60,57.92,156.88
2025-03-16,SKU-SEA-054,Whole Milk 1gal,Seafood,16,12.09,20.81,153,332.92,193.51,41.88,46.07,93.34
2025-11-13,SKU-BEV-090,Bananas (lb),Beverages,30,6.58,8.92,29,267.72,197.46,26.24,15.29,54.96
2025-10-30,SKU-PRD-020,Laundry Detergent 64oz,Produce,15,10.56,13.01,170,195.12,158.46,18.79,5.47,31.19
2025-06-14,SKU-SNK-031,Granola Bars 12ct,Snacks,15,16.52,29.42,24,441.34,247.84,43.84,62.26,131.24
2025-07-03,SKU-SNK-108,Chicken Breast (lb),Snacks,7,14.27,21.80,70,152.60,99.89,34.54,16.72,35.98
2025-01-23,SKU-BAK-089,Paper Towels 6ct,Bakery,17,11.39,19.87,52,337.75,193.58,42.69,15.44,128.73
2025-06-15,SKU-SEA-041,Ground Beef 1lb,Seafood,19,12.20,15.88,78,301.75,231.75,23.20,29.30,40.70
2025-12-12,SKU-HOU-018,Rice 5lb,Household,24,15.59,25.29,132,606.96,374.18,38.35,49.67,183.11
2025-11-14,SKU-DRY-087,Dish Soap 24oz,Dairy,11,9.25,18.83,218,207.10,101.75,50.87,18.95,86.40
2025-12-14,SKU-MET-003,Bananas (lb),Meat,9,3.27,3.98,104,35.78,29.45,17.68,4.98,1.34
2025-02-19,SKU-PRD-021,Eggs 12ct,Produce,25,4.05,8.02,114,200.51,101.33,49.47,2.37,96.82
2025-10-21,SKU-SEA-098,Soda 12oz 6pk,Seafood,2,17.74,21.55,106,43.10,35.48,17.69,0.83,6.79
2025-09-05,SKU-MET-018,Apples (3lb bag),Meat,22,4.48,9.23,117,203.11,98.57,51.47,29.83,74.70
2025-06-07,SKU-HOU-057,Laundry Detergent 64oz,Household,21,15.05,25.47,31,534.91,315.99,40.93,67.45,151.47
2025-12-27,SKU-HOU-031,Paper Towels 6ct,Household,10,6.21,9.80,170,98.01,62.11,36.63,7.18,28.72
2025-12-12,SKU-BEV-119,Soda 12oz 6pk,Beverages,18,5.04,8.71,83,156.86,90.63,42.22,11.09,55.14
2025-09-24,SKU-SNK-028,Frozen Pizza,Snacks,7,16.14,29.97,56,209.80,112.98,46.15,12.79,84.02
2025-06-29,SKU-SNK-018,Laundry Detergent 64oz,Snacks,8,13.00,23.32,215,186.55,104.02,44.24,24.98,57.55
2025-07-16,SKU-BAK-090,Bananas (lb),Bakery,26,16.48,29.80,20,774.88,428.49,44.70,7.57,338.82
2025-12-12,SKU-FRZ-074,Whole Milk 1gal,Frozen,18,4.45,5.82,202,104.70,80.12,23.48,12.87,11.71
2025-07-23,SKU-HOU-056,Bananas (lb),Household,9,7.91,14.60,183,131.41,71.19,45.83,19.63,40.60
2025-08-05,SKU-SEA-082,Granola Bars 12ct,Seafood,11,11.19,15.56,70,171.19,123.06,28.12,20.03,28.10
2025-03-03,SKU-SNK-007,Eggs 12ct,Snacks,24,1.42,2.63,158,63.17,34.07,46.06,8.18,20.91
2025-12-09,SKU-BAK-117,Salmon Fillet (lb),Bakery,11,6.47,9.20,24,101.17,71.16,29.66,16.96,13.05
2025-08-03,SKU-SNK-111,Orange Juice 1L,Snacks,8,11.18,13.91,142,111.26,89.41,19.64,19.09,2.77
2025-05-04,SKU-BEV-011,Salmon Fillet (lb),Beverages,18,11.82,23.22,99,417.89,212.67,49.11,67.84,137.38
2025-06-15,SKU-DRY-090,Bananas (lb),Dairy,22,6.00,10.40,101,228.74,132.00,42.29,11.89,84.85
2025-10-09,SKU-FRZ-038,Granola Bars 12ct,Frozen,19,6.85,9.88,110,187.64,130.08,30.68,7.93,49.63
2025-08-12,SKU-PRD-082,Eggs 12ct,Produce,19,13.53,20.42,199,388.03,257.15,33.73,60.62,70.26
2025-11-28,SKU-MET-015,Greek Yogurt 4pk,Meat,5,4.58,6.38,102,31.92,22.88,28.32,4.31,4.73
2025-06-22,SKU-FRZ-052,Rice 5lb,Frozen,26,6.43,8.32,56,216.26,167.11,22.73,4.61,44.55
2025-06-04,SKU-PAN-079,Granola Bars 12ct,Pantry,19,9.72,17.77,114,337.56,184.60,45.31,26.30,126.66
2025-12-10,SKU-HOU-032,Whole Milk 1gal,Household,18,4.89,8.90,36,160.26,87.94,45.12,20.55,51.77
2025-11-07,SKU-BEV-043,Pasta 16oz,Beverages,13,7.37,9.38,23,121.89,95.79,21.41,11.87,14.22
2025-06-27,SKU-DRY-072,Frozen Pizza,Dairy,22,10.63,20.53,156,451.63,233.94,48.20,9.93,207.76
2025-05-25,SKU-BAK-092,Potato Chips 8oz,Bakery,25,3.51,4.24,67,106.06,87.65,17.36,3.07,15.34
2025-01-15,SKU-HOU-109,Salmon Fillet (lb),Household,5,16.90,24.03,49,120.15,84.48,29.69,2.77,32.90
2025-08-06,SKU-PAN-076,Rice 5lb,Pantry,11,2.43,3.30,113,36.25,26.73,26.25,4.65,4.86
2025-03-14,SKU-DRY-027,Olive Oil 1L,Dairy,6,12.03,17.67,30,106.03,72.18,31.92,11.99,21.86
2025-10-23,SKU-PRD-017,Pasta 16oz,Produce,21,13.68,20.23,76,424.87,287.24,32.39,18.07,119.55
2025-01-06,SKU-FRZ-116,Sourdough Bread,Frozen,19,0.99,1.64,79,31.18,18.83,39.59,3.98,8.36
2025-07-21,SKU-BEV-031,Greek Yogurt 4pk,Beverages,29,7.28,9.57,151,277.67,211.18,23.95,8.81,57.68
2025-06-06,SKU-HOU-037,Salmon Fillet (lb),Household,30,13.54,18.07,143,542.20,406.31,25.06,15.78,120.11
2025-08-30,SKU-MET-032,Chicken Breast (lb),Meat,6,9.41,13.07,112,78.42,56.48,27.98,3.57,18.37
2025-05-18,SKU-MET-039,Salmon Fillet (lb),Meat,10,14.10,17.00,62,169.96,141.04,17.02,25.56,3.35
2025-03-03,SKU-MET-106,Rice 5lb,Meat,23,1.39,2.03,8,46.78,32.03,31.54,2.48,12.28
2025-07-14,SKU-SNK-032,Eggs 12ct,Snacks,4,6.05,8.64,144,34.56,24.19,30.01,5.95,4.42
2025-10-16,SKU-MET-100,Rice 5lb,Meat,3,8.19,16.35,204,49.06,24.56,49.93,5.31,19.18
2025-07-13,SKU-PRD-058,Bananas (lb),Produce,15,14.06,26.54,167,398.16,210.86,47.04,12.09,175.21
2025-12-26,SKU-PAN-034,Olive Oil 1L,Pantry,4,2.20,3.65,90,14.61,8.79,39.81,2.20,3.61
2025-09-10,SKU-BEV-045,Pasta 16oz,Beverages,2,15.52,22.72,75,45.44,31.04,31.69,3.30,11.10
2025-04-20,SKU-BAK-060,Potato Chips 8oz,Bakery,24,10.99,19.57,7,469.58,263.78,43.83,44.43,161.37
2025-12-03,SKU-HOU-040,Apples (3lb bag),Household,5,8.43,13.85,67,69.26,42.14,39.17,6.26,20.87
2025-12-12,SKU-SEA-002,Eggs 12ct,Seafood,2,11.39,21.42,136,42.83,22.77,46.84,7.48,12.58
2025-06-29,SKU-BEV-116,Potato Chips 8oz,Beverages,10,17.73,30.57,83,305.69,177.29,42.00,3.38,125.02
2025-02-10,SKU-BAK-065,Bananas (lb),Bakery,27,6.02,9.00,79,243.09,162.67,33.08,29.92,50.50
2025-05-10,SKU-PAN-099,Whole Milk 1gal,Pantry,19,16.18,25.12,127,477.31,307.46,35.58,51.75,118.10
2025-02-01,SKU-DRY-011,Pasta 16oz,Dairy,13,13.49,26.67,50,346.66,175.43,49.39,0.21,171.01
2025-02-15,SKU-FRZ-109,Granola Bars 12ct,Frozen,16,10.32,16.23,48,259.63,165.13,36.40,16.16,78.34
2025-02-10,SKU-PRD-078,Dish Soap 24oz,Produce,17,13.96,20.28,217,344.70,237.37,31.14,13.09,94.24
2025-12-05,SKU-MET-112,Potato Chips 8oz,Meat,16,16.58,23.30,53,372.85,265.24,28.86,47.18,60.43
2025-06-03,SKU-HOU-032,Paper Towels 6ct,Household,4,10.42,18.18,79,72.74,41.69,42.68,7.39,23.65
2025-06-10,SKU-SNK-077,Whole Milk 1gal,Snacks,9,0.82,1.29,175,11.59,7.42,35.95,0.55,3.62
2025-11-12,SKU-BAK-049,Pasta 16oz,Bakery,12,10.05,17.04,158,204.49,120.61,41.02,20.02,63.86
2025-07-10,SKU-DRY-001,Laundry Detergent 64oz,Dairy,25,15.77,24.65,63,616.23,394.29,36.02,103.87,118.08
2025-01-04,SKU-MET-036,Frozen Pizza,Meat,10,6.31,11.56,11,115.56,63.13,45.37,3.96,48.47
2025-04-11,SKU-PRD-086,Orange Juice 1L,Produce,15,14.71,28.22,157,423.26,220.69,47.86,1.90,200.67
2025-05-30,SKU-SEA-081,Granola Bars 12ct,Seafood,2,12.45,17.15,128,34.30,24.90,27.40,3.92,5.47
2025-05-21,SKU-MET-093,Salmon Fillet (lb),Meat,19,10.74,16.43,82,312.13,204.06,34.62,11.73,96.34
2025-07-30,SKU-HOU-037,Whole Milk 1gal,Household,7,16.12,19.73,197,138.10,112.87,18.27,20.99,4.23
2025-08-29,SKU-FRZ-005,Greek Yogurt 4pk,Frozen,17,12.34,18.51,112,314.63,209.81,33.31,28.99,75.83
2025-05-31,SKU-MET-009,Laundry Detergent 64oz,Meat,13,4.51,5.69,53,73.95,58.57,20.80,11.81,3.57
2025-12-11,SKU-HOU-023,Ground Beef 1lb,Household,20,5.83,8.57,82,171.36,116.51,32.01,23.31,31.53
2025-08-08,SKU-PAN-108,Ground Beef 1lb,Pantry,2,2.89,5.63,102,11.26,5.78,48.67,0.80,4.68
2025-12-21,SKU-PAN-112,Soda 12oz 6pk,Pantry,16,8.20,15.81,211,252.89,131.27,48.09,44.04,77.58
2025-04-02,SKU-SEA-034,Olive Oil 1L,Seafood,6,6.93,14.38,120,86.27,41.59,51.79,9.36,35.32
2025-12-26,SKU-MET-100,Potato Chips 8oz,Meat,4,5.27,10.63,140,42.52,21.09,50.39,5.96,15.47
2025-11-29,SKU-HOU-002,Sourdough Bread,Household,15,7.98,14.81,55,222.16,119.75,46.10,6.45,95.95
2025-02-26,SKU-FRZ-029,Frozen Pizza,Frozen,22,11.41,15.30,149,336.68,250.95,25.46,30.46,55.27
2025-12-13,SKU-FRZ-020,Orange Juice 1L,Frozen,21,2.17,3.23,157,67.83,45.63,32.74,11.56,10.64
2025-02-23,SKU-BAK-011,Whole Milk 1gal,Bakery,1,2.00,3.01,90,3.01,2.00,33.59,0.52,0.49
2025-06-20,SKU-DRY-086,Granola Bars 12ct,Dairy,26,9.18,12.09,159,314.22,238.56,24.08,53.18,22.48
2025-07-11,SKU-SEA-117,Bananas (lb),Seafood,29,16.33,31.73,71,920.20,473.58,48.54,19.52,427.10
2025-12-07,SKU-BAK-120,Pasta 16oz,Bakery,3,8.65,11.23,21,33.69,25.95,22.98,4.90,2.84
2025-01-02,SKU-FRZ-053,Sourdough Bread,Frozen,10,15.72,27.71,117,277.10,157.21,43.27,29.80,90.09
2025-10-20,SKU-HOU-009,Granola Bars 12ct,Household,1,6.95,13.80,214,13.80,6.95,49.65,0.47,6.38
2025-05-24,SKU-PAN-060,Apples (3lb bag),Pantry,22,11.47,21.04,80,462.99,252.35,45.50,5.80,204.83
2025-03-20,SKU-BEV-069,Pasta 16oz,Beverages,1,10.84,17.22,71,17.22,10.84,37.01,2.14,4.23
2025-01-26,SKU-PAN-037,Dish Soap 24oz,Pantry,15,16.90,26.19,147,392.89,253.50,35.48,52.20,87.20
2025-07-22,SKU-PRD-055,Frozen Pizza,Produce,6,0.92,1.54,127,9.26,5.55,40.12,0.14,3.57
2025-09-07,SKU-FRZ-039,Eggs 12ct,Frozen,15,12.00,19.01,72,285.15,179.99,36.88,9.31,95.84
2025-01-15,SKU-PAN-081,Paper Towels 6ct,Pantry,5,10.29,13.49,147,67.45,51.46,23.70,8.97,7.01
2025-08-14,SKU-MET-108,Frozen Pizza,Meat,25,16.46,21.43,215,535.79,411.56,23.19,74.59,49.64
2025-07-16,SKU-HOU-001,Frozen Pizza,Household,12,11.99,20.47,72,245.60,143.84,41.43,3.67,98.09
2025-08-16,SKU-SEA-019,Laundry Detergent 64oz,Seafood,9,11.98,15.40,168,138.63,107.84,22.21,4.52,26.27
2025-05-20,SKU-BAK-053,Olive Oil 1L,Bakery,5,14.03,24.12,20,120.60,70.13,41.85,5.26,45.22
2025-07-11,SKU-DRY-033,Dish Soap 24oz,Dairy,25,13.24,27.38,144,684.52,331.00,51.64,98.72,254.80
2025-11-17,SKU-HOU-003,Orange Juice 1L,Household,10,8.98,10.95,89,109.54,89.79,18.03,9.44,10.31
2025-03-02,SKU-MET-025,Eggs 12ct,Meat,1,15.42,30.70,8,30.70,15.42,49.77,4.93,10.35
2025-06-30,SKU-HOU-057,Frozen Pizza,Household,19,14.40,28.73,79,545.91,273.63,49.88,90.86,181.42
2025-08-10,SKU-SEA-040,Paper Towels 6ct,Seafood,19,1.03,1.94,14,36.93,19.59,46.95,5.88,11.46
2025-08-29,SKU-MET-015,Paper Towels 6ct,Meat,18,1.67,3.39,181,60.95,30.15,50.54,9.64,21.16
2025-10-07,SKU-PAN-029,Olive Oil 1L,Pantry,17,9.56,12.22,28,207.69,162.48,21.77,35.07,10.13
2025-11-19,SKU-PAN-119,Rice 5lb,Pantry,11,16.16,24.84,66,273.23,177.78,34.93,32.24,63.20
2025-01-07,SKU-PAN-103,Greek Yogurt 4pk,Pantry,1,5.92,11.28,169,11.28,5.92,47.55,0.98,4.39
2025-04-17,SKU-BEV-044,Frozen Pizza,Beverages,20,9.16,14.62,7,292.43,183.14,37.37,8.12,101.17
2025-07-08,SKU-MET-015,Rice 5lb,Meat,8,17.76,33.08,108,264.61,142.06,46.31,8.21,114.34
2025-06-11,SKU-SNK-064,Laundry Detergent 64oz,Snacks,10,12.99,15.82,178,158.16,129.90,17.87,24.39,3.88
2025-05-29,SKU-SEA-105,Ground Beef 1lb,Seafood,20,13.37,21.09,195,421.71,267.48,36.57,64.38,89.85
2025-01-18,SKU-SNK-083,Paper Towels 6ct,Snacks,28,10.22,12.95,111,362.68,286.05,21.13,57.11,19.52
2025-10-22,SKU-SNK-088,Bananas (lb),Snacks,18,12.25,15.74,125,283.33,220.47,22.19,7.98,54.88
2025-03-24,SKU-SEA-087,Salmon Fillet (lb),Seafood,13,9.89,18.32,134,238.14,128.58,46.01,14.31,95.25
2025-10-31,SKU-HOU-005,Salmon Fillet (lb),Household,23,12.79,19.54,140,449.52,294.09,34.58,72.12,83.32
2025-08-06,SKU-MET-006,Laundry Detergent 64oz,Meat,12,13.94,18.65,54,223.86,167.33,25.25,36.93,19.60
2025-10-10,SKU-HOU-086,Orange Juice 1L,Household,26,10.47,13.52,148,351.43,272.11,22.57,9.39,69.93
2025-11-09,SKU-PAN-088,Olive Oil 1L,Pantry,20,6.53,9.64,33,192.81,130.54,32.30,0.43,61.85
2025-10-09,SKU-FRZ-048,Apples (3lb bag),Frozen,7,4.39,5.69,178,39.80,30.70,22.88,2.50,6.61
2025-08-01,SKU-SEA-104,Soda 12oz 6pk,Seafood,6,4.94,9.27,158,55.61,29.66,46.66,6.14,19.81
2025-06-17,SKU-HOU-060,Olive Oil 1L,Household,8,10.76,19.15,44,153.19,86.07,43.82,2.69,64.43
2025-09-24,SKU-FRZ-069,Laundry Detergent 64oz,Frozen,12,11.03,16.78,67,201.32,132.31,34.28,1.95,67.06
2025-05-10,SKU-BAK-070,Apples (3lb bag),Bakery,26,14.95,29.58,194,769.16,388.75,49.46,39.75,340.66
2025-10-31,SKU-FRZ-025,Orange Juice 1L,Frozen,10,16.10,21.52,129,215.23,161.04,25.18,25.20,28.99
2025-03-04,SKU-DRY-077,Paper Towels 6ct,Dairy,19,11.95,24.75,155,470.16,226.97,51.73,4.32,238.88
2025-12-24,SKU-PRD-062,Whole Milk 1gal,Produce,3,9.11,13.68,133,41.05,27.33,33.43,1.76,11.96
2025-12-03,SKU-PAN-017,Bananas (lb),Pantry,28,11.98,19.19,45,537.44,335.33,37.61,16.66,185.44
2025-12-28,SKU-SEA-110,Frozen Pizza,Seafood,22,11.81,23.34,195,513.46,259.71,49.42,45.19,208.55
2025-03-18,SKU-HOU-075,Rice 5lb,Household,30,10.32,14.08,126,422.41,309.46,26.74,21.11,91.84
2025-07-10,SKU-PRD-085,Olive Oil 1L,Produce,15,7.83,10.34,209,155.15,117.52,24.25,26.85,10.77
2025-08-22,SKU-HOU-050,Laundry Detergent 64oz,Household,12,6.29,12.41,133,148.94,75.47,49.33,18.69,54.78
2025-04-30,SKU-MET-077,Orange Juice 1L,Meat,22,7.80,9.78,38,215.12,171.63,20.22,11.43,32.06
2025-06-30,SKU-BEV-007,Bananas (lb),Beverages,18,6.25,12.11,31,217.94,112.52,48.37,7.17,98.25
2025-07-28,SKU-SNK-059,Chicken Breast (lb),Snacks,26,6.61,11.04,161,286.99,171.83,40.13,5.75,109.41
2025-04-26,SKU-DRY-006,Dish Soap 24oz,Dairy,16,15.52,29.63,146,474.07,248.34,47.61,50.93,174.80
2025-06-07,SKU-HOU-022,Greek Yogurt 4pk,Household,3,12.30,21.63,142,64.90,36.90,43.14,0.73,27.27
2025-10-08,SKU-SEA-087,Chicken Breast (lb),Seafood,19,15.15,29.88,210,567.68,287.94,49.28,84.76,194.98
2025-08-21,SKU-DRY-089,Eggs 12ct,Dairy,3,1.72,2.46,6,7.37,5.16,30.01,0.92,1.29
2025-06-15,SKU-PAN-077,Rice 5lb,Pantry,30,5.05,8.71,40,261.32,151.40,42.06,0.36,109.56
2025-09-20,SKU-FRZ-107,Dish Soap 24oz,Frozen,8,9.64,11.76,156,94.11,77.12,18.05,16.70,0.29
2025-02-05,SKU-DRY-040,Eggs 12ct,Dairy,24,0.85,1.58,34,38.01,20.41,46.30,5.00,12.59
2025-08-08,SKU-PRD-010,Paper Towels 6ct,Produce,12,16.24,25.97,134,311.62,194.91,37.45,12.91,103.80
2025-12-11,SKU-PAN-069,Chicken Breast (lb),Pantry,5,13.03,27.16,191,135.82,65.13,52.04,23.86,46.82
2025-10-18,SKU-HOU-114,Pasta 16oz,Household,27,15.94,31.70,53,856.01,430.29,49.73,43.12,382.61
2025-07-26,SKU-PAN-042,Sourdough Bread,Pantry,4,8.33,12.25,13,48.98,33.32,31.97,6.02,9.64
2025-09-30,SKU-BAK-106,Bananas (lb),Bakery,8,12.13,20.08,61,160.60,97.02,39.59,27.79,35.79
2025-01-05,SKU-MET-047,Greek Yogurt 4pk,Meat,15,9.12,15.79,116,236.79,136.76,42.24,16.79,83.24
2025-07-31,SKU-HOU-100,Dish Soap 24oz,Household,9,5.84,9.02,6,81.19,52.60,35.22,13.90,14.70
2025-10-03,SKU-MET-102,Laundry Detergent 64oz,Meat,13,14.15,24.81,177,322.59,183.94,42.98,11.77,126.88
2025-12-04,SKU-PRD-067,Salmon Fillet (lb),Produce,13,13.15,20.21,4,262.79,171.00,34.93,14.06,77.74
2025-09-08,SKU-DRY-117,Eggs 12ct,Dairy,16,10.16,21.14,22,338.19,162.51,51.95,46.58,129.10
2025-03-28,SKU-HOU-099,Bananas (lb),Household,30,7.74,13.35,85,400.50,232.16,42.03,40.16,128.18
2025-02-13,SKU-HOU-031,Olive Oil 1L,Household,7,16.91,22.50,198,157.53,118.35,24.87,19.41,19.78
2025-07-09,SKU-DRY-104,Potato Chips 8oz,Dairy,4,8.75,17.54,13,70.14,35.01,50.09,7.65,27.49
2025-06-05,SKU-PAN-056,Whole Milk 1gal,Pantry,13,10.47,18.31,44,237.97,136.06,42.83,28.04,73.87
2025-05-22,SKU-FRZ-077,Pasta 16oz,Frozen,10,14.30,27.16,11,271.65,143.03,47.35,41.22,87.40
2025-11-10,SKU-BEV-075,Ground Beef 1lb,Beverages,4,5.71,6.97,165,27.87,22.86,17.98,2.03,2.98
2025-09-10,SKU-DRY-025,Paper Towels 6ct,Dairy,10,11.53,15.89,44,158.85,115.31,27.41,7.48,36.06
2025-09-30,SKU-SEA-075,Olive Oil 1L,Seafood,30,8.60,12.11,68,363.43,257.94,29.03,59.29,46.20
2025-10-18,SKU-FRZ-050,Sourdough Bread,Frozen,10,14.41,30.19,202,301.91,144.09,52.28,13.89,143.94
2025-09-20,SKU-SNK-032,Rice 5lb,Snacks,10,12.31,15.01,115,150.13,123.08,18.02,12.15,14.90
2025-06-04,SKU-HOU-116,Olive Oil 1L,Household,7,15.13,21.27,78,148.89,105.91,28.87,4.73,38.25
2025-04-30,SKU-BEV-027,Bananas (lb),Beverages,23,14.18,24.38,47,560.84,326.13,41.85,58.67,176.03
2025-11-09,SKU-HOU-107,Dish Soap 24oz,Household,20,7.58,9.55,98,191.05,151.52,20.69,12.24,27.29
2025-01-07,SKU-FRZ-062,Chicken Breast (lb),Frozen,8,2.90,5.45,25,43.56,23.16,46.83,5.83,14.56
2025-07-08,SKU-BAK-046,Laundry Detergent 64oz,Bakery,12,15.07,21.20,192,254.44,180.84,28.93,13.05,60.55
2025-12-30,SKU-SEA-107,Paper Towels 6ct,Seafood,26,11.95,21.06,59,547.57,310.72,43.25,70.76,166.09
2025-12-09,SKU-HOU-117,Sourdough Bread,Household,10,13.34,16.52,220,165.19,133.39,19.25,1.26,30.54
2025-08-08,SKU-BAK-119,Orange Juice 1L,Bakery,8,14.49,30.33,0,242.62,115.90,52.23,33.20,93.52
2025-10-10,SKU-FRZ-027,Apples (3lb bag),Frozen,11,8.38,11.73,68,129.08,92.19,28.57,8.93,27.95
2025-10-08,SKU-BEV-075,Potato Chips 8oz,Beverages,8,12.63,25.52,90,204.18,101.02,50.52,24.67,78.49
2025-08-19,SKU-MET-116,Eggs 12ct,Meat,19,7.20,11.50,132,218.52,136.75,37.42,22.90,58.86
2025-10-27,SKU-SEA-032,Apples (3lb bag),Seafood,21,10.43,17.72,47,372.08,219.06,41.12,42.88,110.13
2025-06-14,SKU-HOU-095,Greek Yogurt 4pk,Household,17,16.62,34.09,130,579.61,282.57,51.25,47.02,250.01
2025-06-17,SKU-FRZ-024,Potato Chips 8oz,Frozen,24,7.76,14.34,46,344.17,186.32,45.86,38.90,118.94
2025-09-03,SKU-BEV-006,Dish Soap 24oz,Beverages,19,2.26,2.89,103,54.87,42.89,21.83,5.38,6.60
2025-07-14,SKU-MET-027,Potato Chips 8oz,Meat,19,14.57,18.62,195,353.78,276.75,21.77,15.80,61.22
2025-03-16,SKU-PRD-023,Salmon Fillet (lb),Produce,12,7.81,12.38,196,148.50,93.67,36.92,26.37,28.46
2025-03-25,SKU-BEV-101,Pasta 16oz,Beverages,3,17.37,24.63,22,73.88,52.12,29.45,7.50,14.26
2025-04-08,SKU-SNK-011,Eggs 12ct,Snacks,27,16.07,22.71,64,613.26,434.00,29.23,40.98,138.28
2025-08-06,SKU-SEA-110,Frozen Pizza,Seafood,28,12.17,17.27,155,483.53,340.74,29.53,71.79,71.01
2025-12-30,SKU-PRD-043,Rice 5lb,Produce,13,6.56,10.21,195,132.70,85.33,35.69,3.82,43.55
2025-04-03,SKU-PAN-015,Bananas (lb),Pantry,27,3.77,6.33,153,170.95,101.66,40.53,10.77,58.52
2025-12-10,SKU-FRZ-060,Paper Towels 6ct,Frozen,19,16.91,34.06,167,647.22,321.37,50.35,58.97,266.89
2025-03-14,SKU-PAN-049,Bananas (lb),Pantry,14,9.12,12.90,189,180.56,127.63,29.31,12.81,40.12
2025-03-25,SKU-DRY-005,Potato Chips 8oz,Dairy,2,7.50,13.43,132,26.85,15.01,44.11,3.30,8.55
2025-08-25,SKU-SEA-111,Sourdough Bread,Seafood,5,14.94,20.12,106,100.60,74.72,25.73,14.11,11.78
2025-10-24,SKU-FRZ-060,Ground Beef 1lb,Frozen,2,6.74,8.38,179,16.76,13.48,19.59,2.28,1.00
2025-12-23,SKU-FRZ-090,Granola Bars 12ct,Frozen,12,10.99,20.15,192,241.78,131.87,45.46,23.68,86.23
2025-03-05,SKU-BEV-095,Paper Towels 6ct,Beverages,8,10.98,19.78,25,158.20,87.86,44.47,24.68,45.67
2025-05-11,SKU-DRY-021,Laundry Detergent 64oz,Dairy,5,14.71,20.94,17,104.68,73.57,29.72,2.08,29.03
2025-06-17,SKU-FRZ-034,Eggs 12ct,Frozen,25,7.48,11.15,70,278.74,187.10,32.88,41.01,50.64
2025-11-11,SKU-DRY-070,Rice 5lb,Dairy,11,1.67,2.90,60,31.88,18.39,42.32,0.55,12.94
2025-07-15,SKU-SEA-113,Bananas (lb),Seafood,8,11.13,23.02,92,184.17,89.07,51.64,29.70,65.40
2025-01-07,SKU-HOU-110,Soda 12oz 6pk,Household,13,1.28,2.20,17,28.63,16.68,41.74,4.42,7.53
2025-08-31,SKU-DRY-110,Salmon Fillet (lb),Dairy,16,11.09,23.14,130,370.23,177.48,52.06,4.08,188.67
2025-06-15,SKU-PRD-058,Chicken Breast (lb),Produce,10,3.16,5.46,116,54.56,31.62,42.04,4.10,18.83
2025-10-31,SKU-BAK-089,Sourdough Bread,Bakery,11,10.82,17.16,109,188.76,119.05,36.93,29.26,40.46
2025-09-02,SKU-PRD-031,Salmon Fillet (lb),Produce,8,9.92,16.53,120,132.21,79.39,39.95,18.64,34.19
2025-10-25,SKU-SNK-008,Greek Yogurt 4pk,Snacks,17,1.13,2.15,200,36.59,19.20,47.53,2.67,14.72
2025-01-09,SKU-SEA-118,Potato Chips 8oz,Seafood,16,16.66,32.11,141,513.79,266.50,48.13,15.67,231.62
2025-05-15,SKU-PAN-063,Granola Bars 12ct,Pantry,25,12.25,23.56,62,589.08,306.18,48.02,23.65,259.25
2025-11-28,SKU-BAK-103,Dish Soap 24oz,Bakery,1,9.66,14.40,164,14.40,9.66,32.95,0.55,4.19
2025-02-12,SKU-BEV-007,Potato Chips 8oz,Beverages,4,3.72,6.41,115,25.63,14.86,42.01,1.74,9.02
2025-05-30,SKU-SNK-038,Soda 12oz 6pk,Snacks,24,10.92,21.93,14,526.38,262.13,50.20,54.01,210.23
2025-03-22,SKU-BEV-096,Whole Milk 1gal,Beverages,23,8.39,12.23,169,281.33,193.07,31.37,34.51,53.75
2025-03-31,SKU-MET-084,Eggs 12ct,Meat,16,1.49,3.04,40,48.69,23.80,51.12,7.65,17.24
2025-08-01,SKU-BEV-096,Greek Yogurt 4pk,Beverages,26,16.72,29.55,73,768.28,434.85,43.40,32.08,301.36
